Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
8974,-0.00017994961144909185,0.0010800689441618307,-0.004678451329745981,0.0022511859595923116,"Bonita Springs, FL",Tropical,True
9271,0.0021088701111538384,-0.006448269703269752,-0.023992889901868052,-0.02267270032787047,"Boston, MA--NH--RI",Snow,True
9298,-0.07526444068056933,-0.042337454151935176,-0.1557796427001803,-0.040323455391120706,"Boulder, CO",Snow,False
9379,0.004075807174620334,-0.003391619507186998,-0.05982268745341116,-0.03284380533773828,"Bowling Green, KY",Temperate,False
9946,0.005741371462779234,-0.012581750291659739,-0.03346055726162799,-0.06052064562242339,"Bremerton, WA",Temperate,True
10162,-0.0010255284998402087,-0.0038796868953453836,-0.019744853192527445,-0.013964248875033237,"Bridgeport--Stamford, CT--NY",Temperate,True
10351,0.0242707252869487,-0.02547182659568636,0.09552466388257548,-0.004327401569464511,"Bristol--Bristol, TN--VA",Temperate,False
10972,-0.0024180586475772326,-0.005753221425896429,-0.03240892312246121,-0.02037594335495248,"Brownsville, TX",Temperate,True
11026,0.020332461917498774,-0.029822131257549803,0.0697933831171628,-0.14232475612267562,"Brunswick, GA",Temperate,True
11350,-0.007498654661041217,-0.0038391461511203904,-0.01418642681345713,-0.023162518772870285,"Buffalo, NY",Snow,False
11728,0.008649724253136527,-0.0035630972633345828,-0.04062725708336827,-0.012940552526529692,"Burlington, NC",Temperate,False
11755,-0.005629079013467072,-0.012517326242021112,-0.052185164895286115,-0.04874701974604987,"Burlington, VT",Snow,False
12754,-0.026557937695651998,-0.004705542694310334,-0.041109984971485714,-0.01811061537589388,"Camarillo, CA",Temperate,False
13375,-0.014435513650896502,-0.008359132352868563,-0.0742062553228058,-0.03387137688988255,"Canton, OH",Snow,False
13510,-0.002627690739379412,0.0032560699927701667,-0.023778922816440486,0.009545674690758371,"Cape Coral, FL",Temperate,True
13537,0.0017056894756698221,-0.021491913248980775,-0.07128242053228914,-0.06731310468363581,"Cape Girardeau, MO--IL",Temperate,False
13591,-0.0055777010840592995,-0.0016664634264639683,-0.026909449913774357,-0.01657686245953026,"Carbondale, IL",Temperate,False
14158,-0.11694925648616389,-0.023173667396173596,-0.17924282561038046,-0.047976876681331236,"Carson City, NV",Temperate,False
14185,-0.007831761654112748,-0.00884579332156889,-0.061748972653032155,-0.055519105164325934,"Cartersville, GA",Temperate,False
14401,0.01271387125900511,0.017874152161526956,-0.02130712343957203,0.022440189742090253,"Casa Grande, AZ",Arid,False
14482,-0.03233074098046205,-0.034671718808726416,-0.0409211804793289,-0.02774237083432849,"Casper, WY",Snow,False
14752,-0.0033322305240782485,-0.0008107580458871657,-0.10660967951037671,-0.019753949875075862,"Cedar Rapids, IA",Snow,False
15184,0.03266408418229445,-0.012309471458794588,-0.05171866740452152,-0.061204667558048965,"Chambersburg, PA",Temperate,False
15211,-0.003675323429248248,-0.004842454888268774,-0.04472698448756869,-0.015151269773579617,"Champaign, IL",Snow,False
15481,0.0006278098115846275,-0.005603641956106138,0.00012353685725451238,-0.016402055278383162,"Charleston, WV",Temperate,False
15508,-0.004473564312539896,0.0006069920997088231,-0.0623510207763145,0.0008028023632653071,"Charleston--North Charleston, SC",Temperate,True
15670,-0.00038035321220553683,-0.000546795401071949,-0.00906845157739337,-0.003927199898125022,"Charlotte, NC--SC",Temperate,False
15724,-0.0012126636214919286,-0.010724635315293957,-0.06374547411886014,-0.023575782570068513,"Charlottesville, VA",Temperate,False
15832,-0.0073308011160022795,-0.02845696572704562,-0.039187393076187765,-0.03584369826062312,"Chattanooga, TN--GA",Temperate,False
16237,-0.029965204428882477,-0.03530448873377445,-0.05159151372538798,-0.03679659474564135,"Cheyenne, WY",Arid,False
16264,-0.0025958979373668345,-0.0018751634177381635,-0.007049918724751794,-0.005014028283742099,"Chicago, IL--IN",Snow,False
16318,-0.016486576319530558,-0.020676023759556496,-0.027024491456639738,-0.026295436186626442,"Chico, CA",Temperate,False
16885,-0.0013270662976546366,-0.0034828977385852975,-0.023542150835575315,-0.012669594838853342,"Cincinnati, OH--KY--IN",Temperate,False
17317,0.0015443867111459414,-0.005084931093792029,-0.030029445177736917,-0.029347128203912318,"Clarksville, TN--KY",Temperate,False
17668,-0.0025857983807391367,-0.003644939333225536,-0.02437730065790083,-0.018353757434724092,"Cleveland, OH",Snow,False
17722,0.03247306668081495,-0.01275821184975219,-0.11577237689559403,-0.06497870345917593,"Cleveland, TN",Temperate,False
